,sourceid,dstid,dow,mean_travel_time,src_longitude_rad,src_latitude_rad,dst_longitude_rad,dst_latitude_rad,src_lat_long,dst_lat_long,distances
8075,411,162,1,1061.38,-0.0027217694973987456,0.9014255454259041,-0.002040756857200306,0.9006861002539812,"-0.0027217694973987456, 0.9014255454259041","-0.002040756857200306, 0.9006861002539812",3.3695873765169355
8076,411,368,5,1278.96,-0.0027217694973987456,0.9014255454259041,-0.003103735968638906,0.9002629408867867,"-0.0027217694973987456, 0.9014255454259041","-0.003103735968638906, 0.9002629408867867",4.693997516699517
8077,411,368,7,1090.45,-0.0027217694973987456,0.9014255454259041,-0.003103735968638906,0.9002629408867867,"-0.0027217694973987456, 0.9014255454259041","-0.003103735968638906, 0.9002629408867867",4.693997516699517
8078,411,204,1,2395.0,-0.0027217694973987456,0.9014255454259041,-0.002041914544460977,0.8994770888088711,"-0.0027217694973987456, 0.9014255454259041","-0.002041914544460977, 0.8994770888088711",7.887111633066974
8079,411,136,6,663.78,-0.0027217694973987456,0.9014255454259041,-0.002341148540611684,0.9008590431262196,"-0.0027217694973987456, 0.9014255454259041","-0.002341148540611684, 0.9008590431262196",2.428166376757542
8080,448,449,2,1144.04,-0.0005017865354087902,0.8969143739730828,0.0013793769227728931,0.896857917881552,"-0.0005017865354087902, 0.8969143739730828","0.0013793769227728931, 0.896857917881552",4.649444813984374
8081,448,796,3,1535.0,-0.0005017865354087902,0.8969143739730828,-0.002890954266411444,0.8970216124450472,"-0.0005017865354087902, 0.8969143739730828","-0.002890954266411444, 0.8970216124450472",5.912834882705415
8082,448,886,3,1155.86,-0.0005017865354087902,0.8969143739730828,0.00016912564446600295,0.8979709864513502,"-0.0005017865354087902, 0.8969143739730828","0.00016912564446600295, 0.8979709864513502",4.495726602026369
8083,448,575,4,1139.0,-0.0005017865354087902,0.8969143739730828,-0.001833445710339342,0.8973799065979945,"-0.0005017865354087902, 0.8969143739730828","-0.001833445710339342, 0.8973799065979945",3.7672628183420147
8084,448,773,7,645.75,-0.0005017865354087902,0.8969143739730828,-7.503099433739617e-05,0.8974852276146508,"-0.0005017865354087902, 0.8969143739730828","-7.503099433739617e-05, 0.8974852276146508",2.4917836182933017
8085,448,875,3,1646.64,-0.0005017865354087902,0.8969143739730828,-0.0005679754556423606,0.8983466522089432,"-0.0005017865354087902, 0.8969143739730828","-0.0005679754556423606, 0.8983466522089432",5.668443969149549
8086,448,319,2,2395.03,-0.0005017865354087902,0.8969143739730828,-0.00040351235037967083,0.8993977071391482,"-0.0005017865354087902, 0.8969143739730828","-0.00040351235037967083, 0.8993977071391482",9.827051754529899
8087,448,444,6,688.88,-0.0005017865354087902,0.8969143739730828,0.000577321757140184,0.8969965704300079,"-0.0005017865354087902, 0.8969143739730828","0.000577321757140184, 0.8969965704300079",2.6835651475758664
8088,448,2,4,2626.7,-0.0005017865354087902,0.8969143739730828,0.0001757719995820523,0.8990808544918424,"-0.0005017865354087902, 0.8969143739730828","0.0001757719995820523, 0.8990808544918424",8.731854739797697
8089,448,459,2,1088.75,-0.0005017865354087902,0.8969143739730828,0.0016303369131953468,0.8964663645801177,"-0.0005017865354087902, 0.8969143739730828","0.0016303369131953468, 0.8964663645801177",5.555223421987447
8090,697,479,3,3542.76,-0.0012815727636978273,0.900504548983534,-0.008126072972811003,0.8984403952946921,"-0.0012815727636978273, 0.900504548983534","-0.008126072972811003, 0.8984403952946921",18.717533955671666
8091,697,908,7,2533.14,-0.0012815727636978273,0.900504548983534,-0.001380377280448828,0.8986011457977572,"-0.0012815727636978273, 0.900504548983534","-0.001380377280448828, 0.8986011457977572",7.533786382809408
8092,697,495,3,2593.43,-0.0012815727636978273,0.900504548983534,-0.005486019732430154,0.898580669725116,"-0.0012815727636978273, 0.900504548983534","-0.005486019732430154, 0.898580669725116",12.843108064631087
8093,697,185,5,866.74,-0.0012815727636978273,0.900504548983534,-0.0017722251870976949,0.9001437143545901,"-0.0012815727636978273, 0.900504548983534","-0.0017722251870976949, 0.9001437143545901",1.8687536201241877
8094,697,748,2,1091.23,-0.0012815727636978273,0.900504548983534,-0.0019804830864623714,0.8997648608697739,"-0.0012815727636978273, 0.900504548983534","-0.0019804830864623714, 0.8997648608697739",3.3934568218850094
8095,697,38,3,1823.59,-0.0012815727636978273,0.900504548983534,0.0019508862151652025,0.8995179709265341,"-0.0012815727636978273, 0.900504548983534","0.0019508862151652025, 0.8995179709265341",8.855273877195211
8096,697,750,1,1418.38,-0.0012815727636978273,0.900504548983534,-0.0018324003006081832,0.899702203385939,"-0.0012815727636978273, 0.900504548983534","-0.0018324003006081832, 0.899702203385939",3.450950925468538
8097,697,745,3,1255.82,-0.0012815727636978273,0.900504548983534,-0.002277873294483285,0.8998629339432992,"-0.0012815727636978273, 0.900504548983534","-0.002277873294483285, 0.8998629339432992",3.527362372825316
8098,697,752,3,1276.3,-0.0012815727636978273,0.900504548983534,-0.002097825983081323,0.8996337869208865,"-0.0012815727636978273, 0.900504548983534","-0.002097825983081323, 0.8996337869208865",3.986791079508473
8099,697,14,6,1134.48,-0.0012815727636978273,0.900504548983534,0.0007357145376588273,0.9007632115650801,"-0.0012815727636978273, 0.900504548983534","0.0007357145376588273, 0.9007632115650801",5.061245100501333
8100,378,288,6,2686.5,0.002278924888003749,0.8987322100961287,-0.0016711002886686714,0.8985411932059655,"0.002278924888003749, 0.8987322100961287","-0.0016711002886686714, 0.8985411932059655",9.759437126037216
8101,378,900,7,2083.33,0.002278924888003749,0.8987322100961287,-0.001192714635077798,0.8988052637173883,"0.002278924888003749, 0.8987322100961287","-0.001192714635077798, 0.8988052637173883",8.555190273322815
8102,378,105,4,1336.9,0.002278924888003749,0.8987322100961287,0.0011346667334337184,0.8979358688922849,"0.002278924888003749, 0.8987322100961287","0.0011346667334337184, 0.8979358688922849",4.227938169875596
8103,378,891,7,1908.0,0.002278924888003749,0.8987322100961287,0.000812087784260381,0.8988742272874015,"0.002278924888003749, 0.8987322100961287","0.000812087784260381, 0.8988742272874015",3.6559463785912407
8104,378,403,6,1135.21,0.002278924888003749,0.8987322100961287,0.0019380539884063816,0.8975423970890799,"0.002278924888003749, 0.8987322100961287","0.0019380539884063816, 0.8975423970890799",4.781301311957746
8105,378,879,5,1535.21,0.002278924888003749,0.8987322100961287,0.00011323777414153915,0.8982563343434209,"0.002278924888003749, 0.8987322100961287","0.00011323777414153915, 0.8982563343434209",5.658083583050752
8106,378,364,4,3450.44,0.002278924888003749,0.8987322100961287,-0.0023211050190676814,0.8988304517574403,"0.002278924888003749, 0.8987322100961287","-0.0023211050190676814, 0.8988304517574403",11.335904553943255
8107,378,872,4,1828.86,0.002278924888003749,0.8987322100961287,-0.0005619230685282507,0.898567916326715,"0.002278924888003749, 0.8987322100961287","-0.0005619230685282507, 0.898567916326715",7.027892506425414
8108,378,757,4,1485.31,0.002278924888003749,0.8987322100961287,0.00031710478813128253,0.8978012988114797,"0.002278924888003749, 0.8987322100961287","0.00031710478813128253, 0.8978012988114797",6.077634415793665
8109,378,100,2,1327.85,0.002278924888003749,0.8987322100961287,0.0006822425900373455,0.8982936236505308,"0.002278924888003749, 0.8987322100961287","0.0006822425900373455, 0.8982936236505308",4.299381183257654
8110,645,22,5,1157.4,0.004149037461139026,0.8998639462225843,0.0024340814861138625,0.9003847445004307,"0.004149037461139026, 0.8998639462225843","0.0024340814861138625, 0.9003847445004307",4.692993820657863
8111,645,829,5,1392.0,0.004149037461139026,0.8998639462225843,0.001932852157069318,0.8999203054024033,"0.004149037461139026, 0.8998639462225843","0.001932852157069318, 0.8999203054024033",5.455095272385175
8112,645,709,7,751.12,0.004149037461139026,0.8998639462225843,0.0034850362792547057,0.8991344890840863,"0.004149037461139026, 0.8998639462225843","0.0034850362792547057, 0.8991344890840863",3.3161689376728143
8113,645,619,7,454.43,0.004149037461139026,0.8998639462225843,0.004028656973335398,0.9002963573856752,"0.004149037461139026, 0.8998639462225843","0.004028656973335398, 0.9002963573856752",1.7360385204560558
8114,645,276,7,1285.33,0.004149037461139026,0.8998639462225843,0.0011482602000755287,0.9002840733940378,"0.004149037461139026, 0.8998639462225843","0.0011482602000755287, 0.9002840733940378",7.563359641627697
8115,645,941,4,2122.27,0.004149037461139026,0.8998639462225843,-0.00039318006119979125,0.8988708159275247,"0.004149037461139026, 0.8998639462225843","-0.00039318006119979125, 0.8988708159275247",11.848923928162291
8116,645,40,1,1569.5,0.004149037461139026,0.8998639462225843,0.0018684161209675835,0.8992428363328513,"0.004149037461139026, 0.8998639462225843","0.0018684161209675835, 0.8992428363328513",6.125786794195869
8117,645,612,5,986.35,0.004149037461139026,0.8998639462225843,0.0032196237278984785,0.9008166096261048,"0.004149037461139026, 0.8998639462225843","0.0032196237278984785, 0.9008166096261048",4.407091262361693
8118,645,23,5,1090.94,0.004149037461139026,0.8998639462225843,0.0024592375546557506,0.9001522989365696,"0.004149037461139026, 0.8998639462225843","0.0024592375546557506, 0.9001522989365696",4.309057872415906
8119,645,271,2,1744.26,0.004149037461139026,0.8998639462225843,0.0013524478634390038,0.8991270889279063,"0.004149037461139026, 0.8998639462225843","0.0013524478634390038, 0.8991270889279063",7.473377378251605
8120,488,192,2,1331.07,-0.003847866595849234,0.8995552704434165,-0.005439515810949166,0.9006766491847862,"-0.003847866595849234, 0.8995552704434165","-0.005439515810949166, 0.9006766491847862",5.915623884564556
8121,488,748,6,1767.92,-0.003847866595849234,0.8995552704434165,-0.0019804830864623714,0.8997648608697739,"-0.003847866595849234, 0.8995552704434165","-0.0019804830864623714, 0.8997648608697739",4.668251528438246
8122,488,492,2,1425.7,-0.003847866595849234,0.8995552704434165,-0.002377070618567397,0.899531525402973,"-0.003847866595849234, 0.8995552704434165","-0.002377070618567397, 0.899531525402973",3.6201176964380744
8123,488,339,1,2081.81,-0.003847866595849234,0.8995552704434165,-0.003122449942259466,0.8981595009554485,"-0.003847866595849234, 0.8995552704434165","-0.003122449942259466, 0.8981595009554485",5.803456630836461
8124,488,198,2,1555.95,-0.003847866595849234,0.8995552704434165,-0.005569713678227074,0.9004655489507167,"-0.003847866595849234, 0.8995552704434165","-0.005569713678227074, 0.9004655489507167",5.558363607187301
8125,488,939,5,3427.62,-0.003847866595849234,0.8995552704434165,-0.000827509777818851,0.89902549578523,"-0.003847866595849234, 0.8995552704434165","-0.000827509777818851, 0.89902549578523",7.72373936970511
8126,488,925,7,2341.86,-0.003847866595849234,0.8995552704434165,-0.0007345877339652311,0.8992830525772654,"-0.003847866595849234, 0.8995552704434165","-0.0007345877339652311, 0.8992830525772654",7.736744407613826
8127,488,376,1,581.36,-0.003847866595849234,0.8995552704434165,-0.0035311248097504053,0.8998974451773013,"-0.003847866595849234, 0.8995552704434165","-0.0035311248097504053, 0.8998974451773013",1.5618731730301487
8128,488,419,6,766.78,-0.003847866595849234,0.8995552704434165,-0.0046084595791861084,0.9001841848890968,"-0.003847866595849234, 0.8995552704434165","-0.0046084595791861084, 0.9001841848890968",3.112794306774577
8129,488,245,3,2544.41,-0.003847866595849234,0.8995552704434165,-0.0019949910081621964,0.8978839483773429,"-0.003847866595849234, 0.8995552704434165","-0.0019949910081621964, 0.8978839483773429",8.03385809679826
8130,116,135,3,562.0,-0.0008960742253198327,0.9014839060309029,-0.0014513232712827333,0.9009418594148325,"-0.0008960742253198327, 0.9014839060309029","-0.0014513232712827333, 0.9009418594148325",2.541026726779402
8131,116,356,4,3150.45,-0.0008960742253198327,0.9014839060309029,-0.0027560034173806174,0.8993218664440721,"-0.0008960742253198327, 0.9014839060309029","-0.0027560034173806174, 0.8993218664440721",9.698042488707156
8132,116,951,2,1002.42,-0.0008960742253198327,0.9014839060309029,-0.00018482779069407774,0.9006578211478551,"-0.0008960742253198327, 0.9014839060309029","-0.00018482779069407774, 0.9006578211478551",3.7054797610193053
8133,116,830,3,1359.12,-0.0008960742253198327,0.9014839060309029,0.001117944089841786,0.8999167485588422,"-0.0008960742253198327, 0.9014839060309029","0.001117944089841786, 0.8999167485588422",7.932300663022274
8134,116,167,7,651.06,-0.0008960742253198327,0.9014839060309029,-0.0013939532328743935,0.9006459273912253,"-0.0008960742253198327, 0.9014839060309029","-0.0013939532328743935, 0.9006459273912253",3.5333371972061665
8135,116,268,7,1838.14,-0.0008960742253198327,0.9014839060309029,0.0002779989227529108,0.8992070284586315,"-0.0008960742253198327, 0.9014839060309029","0.0002779989227529108, 0.8992070284586315",9.458346093416779
8136,116,277,6,1631.3,-0.0008960742253198327,0.9014839060309029,0.0019577260808765875,0.9004412953752714,"-0.0008960742253198327, 0.9014839060309029","0.0019577260808765875, 0.9004412953752714",8.132733916030896
8137,116,407,2,1536.26,-0.0008960742253198327,0.9014839060309029,0.001394703875754758,0.8994044536465642,"-0.0008960742253198327, 0.9014839060309029","0.001394703875754758, 0.8994044536465642",9.968444742780266
8138,116,150,2,1865.47,-0.0008960742253198327,0.9014839060309029,-0.0009660143025512378,0.8999780796090783,"-0.0008960742253198327, 0.9014839060309029","-0.0009660143025512378, 0.8999780796090783",5.959527020804855
8139,116,639,3,1665.76,-0.0008960742253198327,0.9014839060309029,-0.0011677673616094174,0.899621419414377,"-0.0008960742253198327, 0.9014839060309029","-0.0011677673616094174, 0.899621419414377",7.398184866761398
8140,745,975,4,1361.22,-0.002277873294483285,0.8998629339432992,-0.003193681372341292,0.8992825031326299,"-0.002277873294483285, 0.8998629339432992","-0.003193681372341292, 0.8992825031326299",3.217090128627459
8141,745,910,1,2344.36,-0.002277873294483285,0.8998629339432992,-0.0013601304507030569,0.898464616865519,"-0.002277873294483285, 0.8998629339432992","-0.0013601304507030569, 0.898464616865519",5.97529098254965
8142,745,839,1,2319.38,-0.002277873294483285,0.8998629339432992,-0.003334498436244621,0.8986464251311282,"-0.002277873294483285, 0.8998629339432992","-0.003334498436244621, 0.8986464251311282",5.47030775249658
8143,745,175,4,646.33,-0.002277873294483285,0.8998629339432992,-0.0024615226263191427,0.9003569494498077,"-0.002277873294483285, 0.8998629339432992","-0.0024615226263191427, 0.9003569494498077",2.0058122191420917
8144,745,131,4,2025.63,-0.002277873294483285,0.8998629339432992,-0.0012256929618777422,0.9009865880182976,"-0.002277873294483285, 0.8998629339432992","-0.0012256929618777422, 0.9009865880182976",5.142672464022757
8145,745,123,7,1372.2,-0.002277873294483285,0.8998629339432992,-0.0020852429133114596,0.9012775188054113,"-0.002277873294483285, 0.8998629339432992","-0.0020852429133114596, 0.9012775188054113",5.6160817458795655
8146,745,935,7,1561.89,-0.002277873294483285,0.8998629339432992,-0.0011607728624249485,0.8990921822442671,"-0.002277873294483285, 0.8998629339432992","-0.0011607728624249485, 0.8990921822442671",4.105263445758662
8147,745,538,7,1679.26,-0.002277873294483285,0.8998629339432992,-0.005639932879313073,0.8994610801265565,"-0.002277873294483285, 0.8998629339432992","-0.005639932879313073, 0.8994610801265565",8.422512288035792
8148,745,137,4,1831.99,-0.002277873294483285,0.8998629339432992,-0.0009078881707793859,0.9007897618272939,"-0.002277873294483285, 0.8998629339432992","-0.0009078881707793859, 0.9007897618272939",4.978323132700363
8149,745,916,3,2807.64,-0.002277873294483285,0.8998629339432992,-0.0012541003066587177,0.8982872122531662,"-0.002277873294483285, 0.8998629339432992","-0.0012541003066587177, 0.8982872122531662",6.72384046477351
8150,695,430,5,674.29,-0.005903165898769264,0.9003838585811512,-0.005675348494528946,0.8998426255568641,"-0.005903165898769264, 0.9003838585811512","-0.005675348494528946, 0.8998426255568641",2.213175575752292
8151,695,136,1,1982.65,-0.005903165898769264,0.9003838585811512,-0.002341148540611684,0.9008590431262196,"-0.005903165898769264, 0.9003838585811512","-0.002341148540611684, 0.9008590431262196",8.95204990214201
8152,695,702,3,307.29,-0.005903165898769264,0.9003838585811512,-0.0061771726829101745,0.9002280805895688,"-0.005903165898769264, 0.9003838585811512","-0.0061771726829101745, 0.9002280805895688",0.9129290675070195
8153,695,769,6,1680.46,-0.005903165898769264,0.9003838585811512,-0.0037380961401490332,0.8992810039234979,"-0.005903165898769264, 0.9003838585811512","-0.0037380961401490332, 0.8992810039234979",6.884244135945658
8154,695,356,4,2118.22,-0.005903165898769264,0.9003838585811512,-0.0027560034173806174,0.8993218664440721,"-0.005903165898769264, 0.9003838585811512","-0.0027560034173806174, 0.8993218664440721",8.80721631043302
8155,695,711,7,819.41,-0.005903165898769264,0.9003838585811512,-0.007307034873989358,0.9006696336414116,"-0.005903165898769264, 0.9003838585811512","-0.007307034873989358, 0.9006696336414116",3.630457340467845
8156,695,370,7,1491.2,-0.005903165898769264,0.9003838585811512,-0.003402926178012677,0.9002937163415191,"-0.005903165898769264, 0.9003838585811512","-0.003402926178012677, 0.9002937163415191",6.156023081391435
8157,695,556,1,1544.38,-0.005903165898769264,0.9003838585811512,-0.004431285503810394,0.8990423009763476,"-0.005903165898769264, 0.9003838585811512","-0.004431285503810394, 0.8990423009763476",6.42468088034781
8158,695,544,1,1221.3,-0.005903165898769264,0.9003838585811512,-0.005382616268602355,0.8993141211359349,"-0.005903165898769264, 0.9003838585811512","-0.005382616268602355, 0.8993141211359349",4.421316744542327
8159,695,471,5,2211.73,-0.005903165898769264,0.9003838585811512,-0.0030242872866533313,0.8997243776250546,"-0.005903165898769264, 0.9003838585811512","-0.0030242872866533313, 0.8997243776250546",7.544381844662191
8160,118,571,6,1502.51,-0.0004302343056525386,0.9014703382662791,-0.0013187675252303776,0.8997917545759044,"-0.0004302343056525386, 0.9014703382662791","-0.0013187675252303776, 0.8997917545759044",6.990170595886142
8161,118,278,7,1058.66,-0.0004302343056525386,0.9014703382662791,0.00037063138273719806,0.9002967987823096,"-0.0004302343056525386, 0.9014703382662791","0.00037063138273719806, 0.9002967987823096",5.042113736993025
8162,118,185,3,1704.07,-0.0004302343056525386,0.9014703382662791,-0.0017722251870976949,0.9001437143545901,"-0.0004302343056525386, 0.9014703382662791","-0.0017722251870976949, 0.9001437143545901",6.197672634561421
8163,118,636,5,1494.36,-0.0004302343056525386,0.9014703382662791,-0.0010663138005969147,0.8998339916337373,"-0.0004302343056525386, 0.9014703382662791","-0.0010663138005969147, 0.8998339916337373",6.659381781741158
8164,118,282,6,1035.8,-0.0004302343056525386,0.9014703382662791,0.000604127996943047,0.9001711212828535,"-0.0004302343056525386, 0.9014703382662791","0.000604127996943047, 0.9001711212828535",5.733498033563857
8165,118,128,1,755.92,-0.0004302343056525386,0.9014703382662791,-0.0011440042711096424,0.901138032975448,"-0.0004302343056525386, 0.9014703382662791","-0.0011440042711096424, 0.901138032975448",2.1906299822257944
8166,118,374,7,1700.45,-0.0004302343056525386,0.9014703382662791,-0.0038733496019368943,0.9000578815945001,"-0.0004302343056525386, 0.9014703382662791","-0.0038733496019368943, 0.9000578815945001",10.13769501667618
8167,118,167,4,1153.9,-0.0004302343056525386,0.9014703382662791,-0.0013939532328743935,0.9006459273912253,"-0.0004302343056525386, 0.9014703382662791","-0.0013939532328743935, 0.9006459273912253",4.029620492304369
8168,118,131,5,869.29,-0.0004302343056525386,0.9014703382662791,-0.0012256929618777422,0.9009865880182976,"-0.0004302343056525386, 0.9014703382662791","-0.0012256929618777422, 0.9009865880182976",2.7343749627267844
8169,118,92,4,2119.71,-0.0004302343056525386,0.9014703382662791,0.00047355726565789205,0.8985249620641298,"-0.0004302343056525386, 0.9014703382662791","0.00047355726565789205, 0.8985249620641298",11.861976995331263
8170,691,839,4,2217.32,-0.0051064507705373225,0.9004246498964594,-0.003334498436244621,0.8986464251311282,"-0.0051064507705373225, 0.9004246498964594","-0.003334498436244621, 0.8986464251311282",8.276196766352392
8171,691,544,1,1348.0,-0.0051064507705373225,0.9004246498964594,-0.005382616268602355,0.8993141211359349,"-0.0051064507705373225, 0.9004246498964594","-0.005382616268602355, 0.8993141211359349",4.44544830717353
8172,691,694,2,895.86,-0.0051064507705373225,0.9004246498964594,-0.006424530544878459,0.9004152674322953,"-0.0051064507705373225, 0.9004246498964594","-0.006424530544878459, 0.9004152674322953",3.2397723861548493
8173,691,552,1,1307.71,-0.0051064507705373225,0.9004246498964594,-0.005154442667887074,0.8991468025385635,"-0.0051064507705373225, 0.9004246498964594","-0.005154442667887074, 0.8991468025385635",5.056542290054354
8174,691,165,1,1534.48,-0.0051064507705373225,0.9004246498964594,-0.002268999217277092,0.900679362399253,"-0.0051064507705373225, 0.9004246498964594","-0.002268999217277092, 0.900679362399253",7.045122104636822
8175,691,662,1,1713.03,-0.0051064507705373225,0.9004246498964594,-0.006762179652304785,0.8992215379046082,"-0.0051064507705373225, 0.9004246498964594","-0.006762179652304785, 0.8992215379046082",6.264034277886696
8176,691,559,2,1648.88,-0.0051064507705373225,0.9004246498964594,-0.004984026978103768,0.8989944135165141,"-0.0051064507705373225, 0.9004246498964594","-0.004984026978103768, 0.8989944135165141",5.66602444927813
8177,691,754,2,2778.92,-0.0051064507705373225,0.9004246498964594,-0.0019809494815074187,0.8993896698494318,"-0.0051064507705373225, 0.9004246498964594","-0.0019809494815074187, 0.8993896698494318",8.709222798317724
8178,691,190,7,757.38,-0.0051064507705373225,0.9004246498964594,-0.006377696815714602,0.9007051454511339,"-0.0051064507705373225, 0.9004246498964594","-0.006377696815714602, 0.9007051454511339",3.3151071503071847
8179,691,482,5,1689.68,-0.0051064507705373225,0.9004246498964594,-0.004761884381213196,0.8987346433535767,"-0.0051064507705373225, 0.9004246498964594","-0.004761884381213196, 0.8987346433535767",6.739201601262975
8180,212,689,4,713.49,-0.0029512774005125923,0.8987280160157898,-0.003224461809676582,0.8983696509870891,"-0.0029512774005125923, 0.8987280160157898","-0.003224461809676582, 0.8983696509870891",1.569329999711435
8181,212,210,2,131.88,-0.0029512774005125923,0.8987280160157898,-0.002838349131485676,0.8987838071888139,"-0.0029512774005125923, 0.8987280160157898","-0.002838349131485676, 0.8987838071888139",0.35506673217294615
8182,212,137,4,3556.5,-0.0029512774005125923,0.8987280160157898,-0.0009078881707793859,0.9007897618272939,"-0.0029512774005125923, 0.8987280160157898","-0.0009078881707793859, 0.9007897618272939",9.580675798420769
8183,212,851,7,1707.92,-0.0029512774005125923,0.8987280160157898,-0.005220214445456361,0.8973973892902102,"-0.0029512774005125923, 0.8987280160157898","-0.005220214445456361, 0.8973973892902102",7.680646151314663
8184,212,575,3,2038.27,-0.0029512774005125923,0.8987280160157898,-0.001833445710339342,0.8973799065979945,"-0.0029512774005125923, 0.8987280160157898","-0.001833445710339342, 0.8973799065979945",6.002950221344003
8185,212,907,3,1415.37,-0.0029512774005125923,0.8987280160157898,-0.0017911456479013297,0.8986304042219474,"-0.0029512774005125923, 0.8987280160157898","-0.0017911456479013297, 0.8986304042219474",2.8835855510925708
8186,212,69,4,2362.52,-0.0029512774005125923,0.8987280160157898,-0.0008131443508218602,0.8974286636388816,"-0.0029512774005125923, 0.8987280160157898","-0.0008131443508218602, 0.8974286636388816",7.362136574013974
8187,212,938,2,2353.31,-0.0029512774005125923,0.8987280160157898,-0.0003675130742674307,0.8990429306183618,"-0.0029512774005125923, 0.8987280160157898","-0.0003675130742674307, 0.8990429306183618",6.483441974734872
8188,212,661,5,2061.23,-0.0029512774005125923,0.8987280160157898,-0.008372654722065845,0.8991944362246478,"-0.0029512774005125923, 0.8987280160157898","-0.008372654722065845, 0.8991944362246478",13.4760018710628
8189,212,812,4,3097.86,-0.0029512774005125923,0.8987280160157898,4.826591774782806e-05,0.8995869597201641,"-0.0029512774005125923, 0.8987280160157898","4.826591774782806e-05, 0.8995869597201641",8.128301512204708
8190,945,566,7,1447.5,0.00017210624151933458,0.9011687784182765,0.0038931081024733347,0.9009139724992781,"0.00017210624151933458, 0.9011687784182765","0.0038931081024733347, 0.9009139724992781",9.193685859807712
8191,945,11,3,345.7,0.00017210624151933458,0.9011687784182765,0.00046563345891881193,0.9008535220602568,"0.00017210624151933458, 0.9011687784182765","0.00046563345891881193, 0.9008535220602568",1.4405120828171147
8192,945,166,5,1279.29,0.00017210624151933458,0.9011687784182765,-0.0015809088873562666,0.9006623462882093,"0.00017210624151933458, 0.9011687784182765","-0.0015809088873562666, 0.9006623462882093",4.749114503718711
8193,945,566,6,1720.71,0.00017210624151933458,0.9011687784182765,0.0038931081024733347,0.9009139724992781,"0.00017210624151933458, 0.9011687784182765","0.0038931081024733347, 0.9009139724992781",9.193685859807712
8194,945,826,6,1007.99,0.00017210624151933458,0.9011687784182765,0.0009135201999098057,0.9000638827289779,"0.00017210624151933458, 0.9011687784182765","0.0009135201999098057, 0.9000638827289779",4.735426037214641
8195,945,638,7,1638.56,0.00017210624151933458,0.9011687784182765,-0.0008170754334180575,0.899661877017042,"0.00017210624151933458, 0.9011687784182765","-0.0008170754334180575, 0.899661877017042",6.438004991766419
8196,945,178,3,1348.12,0.00017210624151933458,0.9011687784182765,-0.0013771824042630597,0.9003383675913486,"0.00017210624151933458, 0.9011687784182765","-0.0013771824042630597, 0.9003383675913486",5.027844315498087
8197,945,950,7,441.67,0.00017210624151933458,0.9011687784182765,8.971662780230261e-05,0.9007194032898721,"0.00017210624151933458, 0.9011687784182765","8.971662780230261e-05, 0.9007194032898721",1.7892085830225406
8198,945,597,5,1247.04,0.00017210624151933458,0.9011687784182765,-0.0008031536175344537,0.9018942347598946,"0.00017210624151933458, 0.9011687784182765","-0.0008031536175344537, 0.9018942347598946",3.737080289635226
8199,945,179,2,1481.71,0.00017210624151933458,0.9011687784182765,-0.001186694156893612,0.9003277272710413,"0.00017210624151933458, 0.9011687784182765","-0.001186694156893612, 0.9003277272710413",4.713196448962558
8200,885,578,5,1231.91,-0.0006154279720909355,0.8980247441804033,-0.0017211406839735047,0.8972048849903189,"-0.0006154279720909355, 0.8980247441804033","-0.0017211406839735047, 0.8972048849903189",4.237579482684569
8201,885,756,4,675.14,-0.0006154279720909355,0.8980247441804033,-3.418195560098747e-05,0.897818245877168,"-0.0006154279720909355, 0.8980247441804033","-3.418195560098747e-05, 0.897818245877168",1.6495591519522141
8202,885,77,7,867.73,-0.0006154279720909355,0.8980247441804033,-0.00031821948265075466,0.8972082923277624,"-0.0006154279720909355, 0.8980247441804033","-0.00031821948265075466, 0.8972082923277624",3.312026183238197
8203,885,236,6,1631.95,-0.0006154279720909355,0.8980247441804033,-0.00218674963672239,0.8981700371292061,"-0.0006154279720909355, 0.8980247441804033","-0.00218674963672239, 0.8981700371292061",3.9156921571883383
8204,885,482,6,3168.22,-0.0006154279720909355,0.8980247441804033,-0.004761884381213196,0.8987346433535767,"-0.0006154279720909355, 0.8980247441804033","-0.004761884381213196, 0.8987346433535767",10.59623682889384
8205,885,908,3,956.31,-0.0006154279720909355,0.8980247441804033,-0.001380377280448828,0.8986011457977572,"-0.0006154279720909355, 0.8980247441804033","-0.001380377280448828, 0.8986011457977572",2.9585508153771323
8206,885,448,5,1202.13,-0.0006154279720909355,0.8980247441804033,-0.0005017865354087902,0.8969143739730828,"-0.0006154279720909355, 0.8980247441804033","-0.0005017865354087902, 0.8969143739730828",4.401561474584494
8207,885,291,6,543.35,-0.0006154279720909355,0.8980247441804033,-0.0011738176062547187,0.8979424530081636,"-0.0006154279720909355, 0.8980247441804033","-0.0011738176062547187, 0.8979424530081636",1.4145850139340754
8208,885,582,6,1543.3,-0.0006154279720909355,0.8980247441804033,-0.00193218650670927,0.8970839978087158,"-0.0006154279720909355, 0.8980247441804033","-0.00193218650670927, 0.8970839978087158",4.939607715317837
8209,885,636,7,1952.68,-0.0006154279720909355,0.8980247441804033,-0.0010663138005969147,0.8998339916337373,"-0.0006154279720909355, 0.8980247441804033","-0.0010663138005969147, 0.8998339916337373",7.242983765073421
8210,163,947,7,708.74,-0.000949089801085055,0.9006639694513456,-9.963160177365855e-05,0.9009110344818478,"-0.000949089801085055, 0.9006639694513456","-9.963160177365855e-05, 0.9009110344818478",2.3043667342574725
