sourceid,dstid,dow,mean_travel_time
160,610,4,2624.85
580,976,6,3376.58
580,107,4,216.93
580,322,5,2513.93
580,307,6,1317.45
580,230,6,2072.02
580,242,4,1135.49
580,343,5,1477.56
580,523,5,1168.44
580,89,5,2164.56
580,763,2,832.13
463,518,1,452.8
463,458,6,676.87
463,68,4,1461.94
463,456,5,1089.71
463,452,5,1171.31
463,458,7,681.31
463,509,1,955.88
463,323,4,2415.5
463,102,2,2002.14
463,515,1,599.49
518,529,1,975.97
518,528,6,1478.55
518,450,6,1446.05
518,796,4,1721.5
518,579,5,1429.73
518,250,4,2003
518,522,6,118.96
518,460,6,1109.8
518,574,3,1390.62
518,509,5,531.87
664,545,5,1150.58
664,744,5,2160.19
664,345,6,1701.23
664,184,5,2043.26
664,367,5,1303.64
664,61,6,1304.23
664,482,1,798.89
664,979,7,379.13
664,680,6,941.59
664,567,6,990.13
652,277,1,1279.73
652,283,2,1175.08
652,36,3,1097.77
652,33,1,740.54
652,40,2,967.63
652,935,2,2144.44
652,27,5,604.8
652,271,1,1044.89
652,625,6,409.82
652,632,6,1633.67
653,132,6,1709.67
653,654,5,154.62
653,407,4,593.48
653,154,5,1683.29
653,573,2,2410.41
653,621,6,1054.72
653,79,5,1510.83
653,611,6,938.8
653,28,7,688.41
653,597,4,2241.27
660,474,3,176.69
660,672,5,976.29
660,659,1,216.7
660,481,2,1546.95
660,664,1,1889.4
660,356,5,2447.37
660,441,4,1519
660,480,5,870.34
660,371,6,1526.88
660,359,4,2556.22
81,921,3,2459.64
81,382,6,1590.17
81,2,5,2124.19
81,906,4,2191.61
81,639,5,2468.71
81,322,5,2404.72
81,153,4,2027.88
81,886,2,1066.54
81,876,2,1714.23
81,761,7,1004.29
661,673,7,912.23
661,546,6,1586.56
661,538,1,1328.33
661,370,7,2177.07
661,541,7,1068.17
661,663,4,382.29
661,210,2,2372.14
661,593,6,1008.59
661,664,4,1868.64
661,359,2,2999.35
460,99,3,1875.78
460,79,5,973.42
460,494,4,1931.14
460,522,3,1048.69
460,73,4,945.91
460,403,6,1172.69
460,105,4,1718.06
460,393,5,1572.08
460,115,4,1306.8
460,456,1,649.92
494,402,6,630.82
494,898,2,2102.64
494,354,6,2423.79
494,573,6,2290.59
494,360,7,3165.9
494,607,6,1177.43
494,525,6,2579.25
494,333,1,3053.17
494,888,1,1027.35
494,569,3,1719.55
140,702,6,1751.18
140,410,6,892.85
140,154,2,1937.21
140,433,5,1692.72
140,41,4,1539.88
140,368,1,541.47
140,319,2,1503.56
140,65,5,1659.19
140,698,2,796.71
140,744,4,1379.45
144,771,5,1035.29
144,103,5,313.42
144,881,6,872.83
144,69,7,1358.65
144,265,6,1601.41
144,89,2,973.57
144,453,6,767.31
144,878,6,942.27
144,450,4,816.4
144,922,1,2121.33
220,863,6,928.3
220,864,4,1090.6
220,843,3,1412.05
220,335,1,1991.29
220,967,1,1728.29
220,866,2,948.04
220,907,2,2817.76
220,684,6,1784.38
220,669,5,2428.98
220,240,3,1966.64
962,479,5,4060.23
962,271,6,1185.55
962,826,4,632.92
962,374,5,1909.98
962,188,7,1708.08
962,897,3,1680.82
962,203,2,1554.36
962,2,7,1244.99
962,494,4,1565.77
962,816,5,997.32
863,244,6,2299.75
863,371,2,2529.38
863,213,2,2259.89
863,728,3,678.57
863,336,3,1929.14
863,543,7,1453.9
863,205,3,2122.99
863,337,5,1679.59
863,333,7,1920.1
863,977,7,2488.88
862,842,5,635.35
862,737,4,1461.25
862,218,3,644.94
862,767,3,816.77
862,342,2,1131.75
862,966,2,1518.5
862,852,3,618.51
862,678,2,1688
862,220,1,890.96
862,851,6,447.07
864,219,6,1129.93
864,539,7,1402.47
864,227,2,950.11
864,774,3,1910.08
864,726,6,852.37
864,795,5,1656.83
864,736,7,588.92
864,567,7,3036.58
864,640,4,2123.83
864,481,1,1702.57
84,706,7,1477.14
84,336,4,2473.38
84,666,2,1255.41
84,366,5,1055.28
84,699,3,1647.14
84,980,1,1523.35
84,361,3,910.02
84,288,5,2013.24
84,488,1,441.32
84,362,6,1238.93
880,480,7,3443.41
880,768,4,2006.13
880,253,1,1411.27
880,646,6,2062.59
880,144,2,1490.88
880,524,7,2117.54
880,788,6,1884.23
880,213,2,2564.06
880,74,6,1063.56
880,6,4,1537.22
874,114,2,2245.83
874,99,1,470.8
874,627,2,900.27
874,105,4,910.33
874,902,7,476.47
874,165,2,2963.1
874,10,4,1386.85
874,337,3,1996.84
874,149,5,2075.31
874,754,3,2229.86
1,571,4,1703.58
1,599,4,2188.93
1,807,3,147.35
1,135,3,1210.11
1,424,7,2045.56
1,823,4,793.35
1,551,6,2297.73
1,279,7,790.02
1,925,1,1123.03
1,924,4,1759.94
509,463,1,967.54
509,240,6,2142.05
509,97,6,1686.53
509,773,3,872.82
509,76,7,428.9
509,446,4,1064.57
509,576,2,1332.92
509,793,7,1060.3
509,287,4,2832.88
509,251,4,1510.58
399,101,2,389.4
399,619,5,1458.36
399,750,3,2720.93
399,232,7,2032.75
399,101,5,377.43
399,289,1,1871.88
399,627,4,1531.14
399,90,3,933.4
399,287,4,2185.39
399,761,5,1601.57
62,182,5,853
62,147,3,1366.84
62,212,5,2423.79
62,749,4,1566.79
62,410,2,956.53
62,703,6,414.04
62,360,2,1864.49
62,182,2,912.51
62,137,5,1261.52
62,137,2,1192.67
650,265,7,1104.91
650,26,3,960.25
650,39,7,758.82
650,323,2,1503.18
650,283,3,1229.13
650,41,7,645.4
650,322,3,2048.53
650,268,7,1338.29
650,654,6,608.48
650,277,1,1368
622,134,1,1749.07
622,14,7,1436.42
622,266,7,1486.1
622,638,7,1662.25
622,153,6,2014.96
622,374,4,2487.94
622,326,1,1674
622,374,2,2848.86
622,155,1,1991.25
622,278,3,1367.96
34,39,3,271.15
34,407,3,862.31
34,930,4,2341.08
34,24,1,593.08
34,611,3,1690
34,364,4,3100.95
34,620,7,811.31
34,32,3,669.09
34,26,4,586.49
34,652,1,562.31
330,104,6,2410.81
330,908,4,1397.11
330,243,2,753.15
330,132,6,2574.56
330,77,2,2130.08
330,416,7,2093.01
330,740,2,2369.58
330,155,4,2385.68
330,334,4,286.94
330,85,6,1563.66
262,151,2,1224.27
262,949,6,1411.42
262,923,5,501.38
262,933,4,1074.23
262,2,7,311.21
262,768,4,1759.41
262,743,4,1519.29
262,319,4,523.94
262,571,7,1387.51
262,890,7,391.68
316,114,6,963.09
316,226,2,1285.25
316,223,5,1435.91
316,298,6,1042.33
316,519,3,1000.38
316,793,4,1257.44
316,778,2,1752.47
316,508,3,753.26
316,345,3,2034.61
316,585,6,1335.87
181,20,3,1987.94
181,898,3,1978.02
181,496,3,2768.67
181,233,7,2494.67
181,150,4,727.58
181,272,7,1341.23
181,36,6,1801.97
181,965,5,1080.52
181,20,1,1969.41
181,368,1,1064.91
72,521,4,1574.31
72,941,6,1826.94
72,240,2,2348.39
72,100,3,994.1
72,285,2,2750.83
72,479,3,4261.21
72,16,3,2058.64
72,107,2,1915.33
72,75,6,204.71
72,394,3,973.74
782,924,1,2372.27
782,674,6,1732.01
782,481,5,1091.97
782,135,4,2069.94
782,740,5,1928.67
782,750,7,1868.91
782,847,4,1215.13
782,349,4,1957.61
782,365,7,1338.71
782,465,4,1301.74
794,573,6,2763.66
794,849,6,208.43
794,786,3,678.17
794,775,5,507.37
794,363,6,2125.18
794,114,4,1636.82
794,17,7,1027.34
794,511,3,1996.91
794,344,5,950.85
794,498,1,2417.38
663,769,3,2132.92
663,230,7,3159.11
663,190,3,2020.48
663,586,4,1229.4
663,672,3,840.96
663,737,3,1603.45
663,727,6,1093.49
663,480,6,424.31
663,551,6,3413.47
663,701,3,1773.84
146,629,1,1866.06
146,692,4,728.7
146,752,6,887.89
146,916,1,2529.56
146,879,1,1590.04
146,768,5,1453.19
146,540,4,3057.96
146,163,1,700.95
146,135,5,866.53
146,976,3,1744.62
665,896,6,2278.82
665,982,5,1698.64
665,774,5,1892.92
665,850,2,2471.45
665,421,2,1347.4
665,901,3,2628.82
665,549,1,865.17
665,783,7,1979.52
665,821,3,826.99
665,234,7,1879.16
953,744,4,1782.47
953,435,3,1658.28
953,130,6,585.69
953,623,3,1732.58
953,494,4,1547.9
953,751,1,1878.65
953,466,1,1851.62
953,406,7,1672.93
953,595,4,3633.29
953,422,3,2076.47
114,233,6,1768.31
114,463,4,1467
114,300,1,1702.76
114,786,4,1088.56
114,21,7,2609.1
114,687,6,1994.33
114,452,2,1768.94
114,758,6,1201.41
114,351,2,1302.2
114,239,6,1606.88
973,365,7,1297.41
973,776,1,301.2
973,296,6,1038.13
973,966,7,774.56
973,492,3,2829.18
973,114,4,1486.14
973,301,6,1218.94
973,682,3,1208.43
973,971,1,180.51
973,347,6,524.58
603,635,2,2040.43
603,635,5,1975.86
603,48,5,1233.43
603,282,1,1591.13
603,48,7,1184.57
603,375,1,1898.55
603,135,7,676.67
603,697,6,1096.17
603,172,5,1590.85
603,171,3,1465.2
959,951,6,415.68
959,611,5,1645.71
959,328,7,749.26
959,175,3,1811
959,600,1,1623.57
959,945,7,810.29
959,754,1,1865.14
959,182,2,1687.2
959,806,5,1109.55
959,181,2,1295.92
105,632,5,627.21
105,75,7,767.14
105,442,7,1122.01
105,897,4,1531.91
105,320,3,1549.52
105,870,5,2213.68
105,627,1,862.07
105,941,4,1105.83
105,343,7,2367.18
105,812,6,1515.64
151,490,3,2270.3
151,979,7,1962.98
151,14,1,1543.16
151,803,3,2478.67
151,751,3,663.28
151,949,6,1217.7
151,936,3,1352.8
151,974,6,1823.13
151,764,7,2216.75
151,753,2,1082.98
974,838,5,1160.53
974,169,2,2197.64
974,181,5,1592.42
974,540,6,1758.42
974,4,7,2947.88
974,188,7,1301.74
974,968,2,2339.25
974,240,5,1871.11
974,154,1,2174.27
974,933,7,2273.5
970,497,4,1324.02
970,359,7,2033.85
970,366,6,2905.58
970,897,6,2670.68
970,495,7,1439.37
970,132,5,2944.19
970,374,1,2222.65
970,6,5,1768.83
970,856,6,508.28
970,928,7,2644.77
422,545,3,926.12
422,532,3,500.52
422,481,5,1793.97
422,350,7,2628.43
422,708,4,810.17
422,542,2,833.24
422,481,1,1749.26
422,106,3,2440.5
422,550,4,1443.17
422,674,4,1404.06
884,257,6,399.15
884,323,2,1537.75
884,931,7,1696.83
884,336,7,1628.38
884,875,1,283.05
884,100,4,1391.2
884,115,2,1694.11
884,100,1,1274.92
884,109,3,1494.5
884,763,5,565.23
35,644,2,521.74
35,268,4,1281.15
35,139,7,1743.65
35,269,2,1137.48
35,896,4,1389.13
35,617,6,1000.16
35,831,6,1313.37
35,958,4,1610.91
35,829,2,931.75
35,831,5,1218.14
110,302,6,652.09
110,102,5,2574.61
110,82,3,983.54
110,847,2,1978.77
110,362,6,2517.8
110,479,6,3351.44
110,981,4,2042.26
110,241,1,1145.06
110,669,5,2391.75
110,754,6,2970.75
37,30,1,831.49
37,140,3,1691.62
37,328,6,1049.15
37,960,4,1647.25
37,140,7,1482.95
37,643,5,1470.14
37,140,2,1633.53
37,567,5,2602
37,368,2,2155
37,627,7,1925.62
298,301,2,287.15
298,690,4,1532.2
298,305,4,765.43
298,850,1,1080.01
298,677,1,2026.79
298,302,2,1199.41
298,767,5,1428.25
298,224,2,229.43
298,970,6,872.89
298,979,7,2529.26
944,374,2,2094.65
944,896,2,739.07
944,603,2,1047.21
944,177,1,1484.78
944,932,3,1521.57
944,958,4,905.35
944,58,5,1410.48
944,177,3,2051.66
944,279,2,1128.08
944,204,4,2731.33
123,119,4,576.09
123,21,1,3004.72
123,83,5,1932
123,52,2,1329.86
123,754,3,2651.18
123,949,3,955.67
123,697,5,971.93
123,542,5,1875.73
123,479,5,3017.48
123,951,5,1054.12
971,705,1,2502
971,756,3,2019.37
971,840,1,1486.97
971,298,7,1274.11
971,770,5,1817.53
971,632,6,2910.92
971,432,1,2011.35
971,877,3,2242.18
971,907,6,1467.02
971,756,7,2037.9
133,11,5,964.47
133,413,5,898.96
133,537,5,2014.62
133,56,3,1128.37
133,537,3,2124.63
133,106,4,2404.18
133,280,5,1064.72
133,50,2,1858
133,546,3,1745.74
133,537,7,1743
851,236,6,2225.37
851,231,5,2376.42
851,287,3,2963.42
851,684,4,1445.79
851,869,5,2328.11
851,553,4,1812.45
851,589,6,1488.71
851,732,1,2311.77
851,248,5,2137.22
851,353,6,1391.28
606,428,1,1733.49
606,370,7,1209.32
606,47,6,736.07
606,633,4,1927.8
606,375,3,1667.68
606,58,1,999.55
606,183,7,1372.24
606,47,3,758.13
606,833,7,1701.37
606,48,6,853.29
601,152,3,2127.93
601,571,7,1747.67
601,501,7,2353.52
601,150,3,1897.83
601,441,3,2703.19
601,741,4,2702
601,201,2,2314.69
601,280,5,1628.91
601,146,2,1746.03
601,128,4,578.14
741,803,2,2085.59
741,955,1,1490.52
741,340,3,2609.88
741,906,3,2149.27
741,571,2,1113.94
741,903,1,1661.19
741,166,4,1252.76
741,878,3,2908.33
741,175,1,501.39
741,323,5,2276.81
883,403,6,788.86
883,819,6,2143.52
883,398,4,1154.24
883,243,3,1759.64
883,394,4,949.06
883,333,4,3095.94
883,841,1,2774.26
883,637,7,1399.48
883,399,4,1168.21
883,78,2,1306.17
805,117,7,1490.57
805,61,4,1885.81
805,804,6,258.1
805,836,7,3054.67
805,231,1,2148.34
805,336,1,2261.48
805,413,5,1887.68
805,438,2,2157.13
805,230,7,1884.54
805,482,3,2775.66
804,166,6,1384.29
804,754,3,2372.22
804,801,2,454.63
804,324,3,1033.03
804,415,2,1850.36
804,809,7,394.99
804,930,7,1509.39
804,157,3,1867.09
804,810,6,177.66
804,815,7,440.4
796,210,5,2467.02
796,8,4,1881.45
796,867,6,1981.22
796,790,1,823.35
796,522,4,1503.06
796,301,4,552.75
796,773,6,2083.96
796,244,3,1503.84
796,238,2,1444.89
796,309,1,606.09
824,4,2,1013.65
824,830,4,356.4
824,804,2,702.1
824,274,1,428.92
824,173,6,1467.78
824,434,6,2208.98
824,896,4,615.11
824,830,6,392.46
824,543,1,2881.46
824,434,1,2296.3
784,969,7,509.49
784,858,4,1323.09
784,800,1,593.86
784,839,3,1778.83
784,358,1,2249.06
784,298,1,477.6
784,901,7,2432.41
784,647,7,1627.77
784,287,4,2488.79
784,783,5,564.35
844,428,5,1720.49
844,285,4,3273.95
844,106,2,3147.78
844,547,5,1571.94
844,688,5,1414.63
844,240,4,1837.4
844,843,7,189.55
844,734,2,1096.38
844,243,4,2004.76
844,360,7,1616.41
717,485,3,1189.43
717,541,4,738.59
717,200,5,427.57
717,675,6,647.91
717,418,5,1174.69
717,195,2,1145.7
717,416,7,1763.71
717,546,5,1210.84
717,560,4,1243.86
717,715,1,103.05
716,485,2,1183.13
716,696,4,776.94
716,847,1,2179.67
716,192,6,1196.15
716,496,3,1944.44
716,657,3,902.32
716,662,5,816.66
716,358,2,2344.6
716,537,5,789
716,532,7,977.2
920,761,3,2189.08
920,466,4,1766.61
920,161,3,2850.87
920,184,6,1693.78
920,636,4,754.55
920,76,7,2603.84
920,627,3,1338.48
920,183,6,1120.59
920,96,4,1381.91
920,632,3,985.18
411,156,5,2431.57
411,501,4,2949.06
411,370,3,1290.95
411,492,5,2373.87
411,425,1,1408.4
411,162,1,1061.38
411,368,5,1278.96
411,368,7,1090.45
411,204,1,2395
411,136,6,663.78
448,449,2,1144.04
448,796,3,1535
448,886,3,1155.86
448,575,4,1139
448,773,7,645.75
448,875,3,1646.64
448,319,2,2395.03
448,444,6,688.88
448,2,4,2626.7
448,459,2,1088.75
697,479,3,3542.76
697,908,7,2533.14
697,495,3,2593.43
697,185,5,866.74
697,748,2,1091.23
697,38,3,1823.59
697,750,1,1418.38
697,745,3,1255.82
697,752,3,1276.3
697,14,6,1134.48
378,288,6,2686.5
378,900,7,2083.33
378,105,4,1336.9
378,891,7,1908
378,403,6,1135.21
378,879,5,1535.21
378,364,4,3450.44
378,872,4,1828.86
378,757,4,1485.31
378,100,2,1327.85
645,22,5,1157.4
645,829,5,1392
645,709,7,751.12
645,619,7,454.43
645,276,7,1285.33
645,941,4,2122.27
645,40,1,1569.5
645,612,5,986.35
645,23,5,1090.94
645,271,2,1744.26
488,192,2,1331.07
488,748,6,1767.92
488,492,2,1425.7
488,339,1,2081.81
488,198,2,1555.95
488,939,5,3427.62
488,925,7,2341.86
488,376,1,581.36
488,419,6,766.78
488,245,3,2544.41
116,135,3,562
116,356,4,3150.45
116,951,2,1002.42
116,830,3,1359.12
116,167,7,651.06
116,268,7,1838.14
116,277,6,1631.3
116,407,2,1536.26
116,150,2,1865.47
116,639,3,1665.76
745,975,4,1361.22
745,910,1,2344.36
745,839,1,2319.38
745,175,4,646.33
745,131,4,2025.63
745,123,7,1372.2
745,935,7,1561.89
745,538,7,1679.26
745,137,4,1831.99
745,916,3,2807.64
695,430,5,674.29
695,136,1,1982.65
695,702,3,307.29
695,769,6,1680.46
695,356,4,2118.22
695,711,7,819.41
695,370,7,1491.2
695,556,1,1544.38
695,544,1,1221.3
695,471,5,2211.73
118,571,6,1502.51
118,278,7,1058.66
118,185,3,1704.07
118,636,5,1494.36
118,282,6,1035.8
118,128,1,755.92
118,374,7,1700.45
118,167,4,1153.9
118,131,5,869.29
118,92,4,2119.71
691,839,4,2217.32
691,544,1,1348
691,694,2,895.86
691,552,1,1307.71
691,165,1,1534.48
691,662,1,1713.03
691,559,2,1648.88
691,754,2,2778.92
691,190,7,757.38
691,482,5,1689.68
212,689,4,713.49
212,210,2,131.88
212,137,4,3556.5
212,851,7,1707.92
212,575,3,2038.27
212,907,3,1415.37
212,69,4,2362.52
212,938,2,2353.31
212,661,5,2061.23
212,812,4,3097.86
945,566,7,1447.5
945,11,3,345.7
945,166,5,1279.29
945,566,6,1720.71
945,826,6,1007.99
945,638,7,1638.56
945,178,3,1348.12
945,950,7,441.67
945,597,5,1247.04
945,179,2,1481.71
885,578,5,1231.91
885,756,4,675.14
885,77,7,867.73
885,236,6,1631.95
885,482,6,3168.22
885,908,3,956.31
885,448,5,1202.13
885,291,6,543.35
885,582,6,1543.3
885,636,7,1952.68
163,947,7,708.74
163,976,2,2486.79
163,831,1,1285.45
163,50,2,1942
163,768,2,2257.51
163,466,7,1610.35
163,272,1,899.45
163,639,3,1172.09
163,472,6,1558.14
163,130,7,747.44
27,277,4,865.55
27,805,2,1341.98
27,137,1,1555.22
27,282,5,1576.3
27,30,7,173.72
27,269,5,1100.78
27,362,7,2252.6
27,359,6,3269.55
27,826,7,1194.27
27,623,4,582.36
96,281,7,1873.72
96,822,6,1718.63
96,148,4,1947.14
96,875,4,282.43
96,744,1,2515.13
96,11,6,1920.69
96,137,6,1969.99
96,153,2,1297.05
96,575,3,1869.54
96,874,7,241.46
392,935,5,2145.73
392,101,7,432.76
392,443,5,1051.14
392,759,5,1326.76
392,386,3,687.82
392,389,4,204.85
392,68,5,1462.27
392,364,2,2763.64
392,902,7,1815.88
392,142,2,917.97
391,756,6,1145.38
391,261,1,1658.89
391,81,6,1393.8
391,393,5,199.97
391,399,4,350.32
391,319,6,1655.87
391,631,7,855.17
391,384,1,723.03
391,916,2,2230.3
391,760,3,1058.09
28,626,7,430.39
28,612,3,970.77
28,643,4,913.77
28,755,2,2658.19
28,10,6,812.29
28,802,2,940.93
28,407,2,675.08
28,10,5,824.55
28,625,1,636.73
28,623,6,806.95
623,27,6,622.16
623,895,6,1230.24
623,615,2,489.28
623,935,6,2820.52
623,597,6,1610.89
623,958,5,1615.4
623,644,5,154.59
623,613,7,519.38
623,619,7,278.39
623,279,2,1194.23
565,476,7,1471.73
565,588,4,1450.47
565,136,7,1988.38
565,357,5,1506.26
565,547,1,993.78
565,713,3,568.76
565,537,5,619.29
565,550,2,1144
565,656,2,1229.06
565,679,2,2178
595,856,5,1408.47
595,244,2,2225.11
595,214,3,1359.93
595,541,7,918.95
595,736,7,1277.25
595,341,4,2062.75
595,572,3,2853.15
595,594,2,985.56
595,7,1,1354
595,736,2,1724.13
29,328,5,1288.49
29,901,7,1768.35
29,622,1,805.29
29,287,2,2186.9
29,950,7,1165.97
29,268,1,930.62
29,327,4,1638.81
29,898,4,2032.89
29,814,2,1236.5
29,364,4,2683.86
613,823,2,990.29
613,937,3,2419.25
613,950,5,1999.44
613,328,3,1783
613,25,7,955.75
613,831,4,1385.61
613,268,7,2140.1
613,4,1,2120.33
613,805,2,1444.14
613,653,7,1316.27
281,949,1,1119.67
281,608,5,1225.04
281,23,3,429.81
281,807,6,1128.63
281,831,3,486.58
281,320,1,1609.83
281,11,4,1157.69
281,956,7,927.06
281,931,7,1960.36
281,12,2,580.19
641,895,7,1239.55
641,49,7,2131.94
641,99,1,1691.91
641,805,7,1648.29
641,650,1,671
641,940,1,2314.54
641,520,4,2418.22
641,477,1,4087.13
641,43,2,2451.71
641,891,2,1962.7
670,63,5,1103.32
670,208,3,2051.3
670,138,6,825.64
670,133,6,717.53
670,820,2,2068.74
670,956,5,1660.23
670,608,6,1771.31
670,53,3,1037.63
670,174,2,383.22
670,156,1,1660.16
707,695,6,498.59
707,563,4,884.03
707,59,3,1696.44
707,418,7,624.23
707,674,5,1520.06
707,47,3,1520.6
707,190,2,353.75
707,951,6,2204.13
707,487,1,1216.5
707,421,4,940.92
615,622,2,571.04
615,618,4,301.39
615,652,5,1144.48
615,319,3,1832.67
615,30,4,983
615,958,7,1344.8
615,642,4,535.8
615,642,2,541.73
615,134,1,1822.47
615,280,7,1219.45
630,4,1,1716.3
630,79,6,1096.07
630,933,4,2068.53
630,396,5,535.27
630,402,2,1085
630,763,3,1728.5
630,326,4,1682.75
630,401,2,1202.23
630,879,6,1300.07
630,102,1,1023.43
191,373,7,953.45
191,426,3,790.49
191,198,2,509.58
191,706,3,151.09
191,976,1,2094.08
191,691,4,337.9
191,432,4,1114.09
191,544,4,1650.8
191,480,4,2555.67
191,708,5,778.76
194,504,7,842.11
194,206,6,1739.56
194,542,6,1242.36
194,722,4,2550.38
194,490,1,1579.26
194,535,5,1384.26
194,537,6,1375.89
194,134,4,2114.92
194,206,2,1763.19
194,471,2,1638
604,183,6,1560.29
604,491,7,2062.5
604,699,6,1415.41
604,119,1,189.76
604,36,6,1621.09
604,412,2,1294.8
604,42,5,938.92
604,179,6,1460.3
604,163,5,1433.62
604,471,6,2439.83
896,372,6,1277.71
896,982,6,2830
896,62,3,1404.33
896,185,6,1405.77
896,805,2,402.72
896,939,2,1438.84
896,405,5,2209.85
896,912,4,2873
896,946,3,303.71
896,703,6,1567.61
654,826,3,1016.07
654,624,6,833.29
654,620,5,1420.03
654,653,3,195.8
654,399,3,1413.2
654,232,7,2296.93
654,964,6,1372.88
654,461,7,1398.89
654,265,4,673.96
654,408,5,426.22
417,836,5,1627.67
417,438,1,742.96
417,504,4,932.09
417,86,4,1965.05
417,892,6,1552.93
417,85,4,1626.36
417,481,4,2021.33
417,428,4,525
417,951,7,1749.38
417,769,1,1509.77
182,139,6,739.77
182,499,4,3146.22
182,637,4,1797.97
182,20,4,1928.44
182,162,4,577.3
182,964,2,1991.11
182,179,7,829.54
182,599,3,1533.41
182,425,3,1288.35
182,606,5,1409.6
611,394,5,1532.94
611,167,4,1714.78
611,139,4,1817.55
611,368,7,2095.52
611,323,3,1979.25
611,415,4,2260.86
611,624,2,750.38
611,642,6,800.17
611,23,1,875.82
611,51,4,2267
709,24,7,658.96
709,643,5,842.96
709,32,3,889.81
709,623,6,951.05
709,643,4,747.04
709,2,5,1157.77
709,830,6,1147.72
709,28,2,1238.19
709,4,6,986.33
709,818,5,1273.33
175,837,7,2449.58
175,867,6,2637.62
175,540,6,1918.39
175,364,1,2287.74
175,129,5,1420.08
175,914,7,2666.89
175,746,3,1172.41
175,805,6,1728.46
175,465,2,799.51
175,136,5,556.29
443,914,3,1987.57
443,903,2,2832.2
443,903,6,2315.06
443,456,2,422.41
443,461,2,641.26
443,630,5,1393.67
443,908,3,2185.38
443,403,2,279.91
443,114,2,2344.67
443,456,7,378.9
166,749,2,1251.7
166,921,7,1692.25
166,21,3,2232.33
166,360,6,2492.36
166,44,1,1173.47
166,854,1,2587.44
166,746,7,1001.93
166,500,3,1864.45
166,11,5,1113.82
166,431,3,1778.25
150,275,2,1642.43
150,291,6,2648.56
150,876,3,2190.4
150,97,1,1285.05
150,69,7,2730.23
150,608,3,384.72
150,890,1,1411.15
150,466,3,1427.78
150,872,5,1891.77
150,71,6,2379.5
279,805,2,690.93
279,646,4,2847.36
279,543,6,2470.84
279,265,3,803.6
279,651,7,1273.92
279,927,4,1263.43
279,638,6,1191.47
279,755,2,2314.85
279,936,5,1722.69
279,537,1,2426.92
806,146,6,1397.56
806,551,3,2301.85
806,569,3,1556
806,979,3,3123.59
806,927,3,661.94
806,834,7,823.4
806,825,4,950.53
806,269,4,816.37
806,150,5,1010.3
806,894,6,936.02
571,172,5,779.52
571,102,5,1840.38
571,890,1,1768.73
571,416,3,1988.63
571,941,4,1636.04
571,358,7,1395.55
571,356,3,1707.15
571,474,7,3248.52
571,923,2,1047.01
571,237,3,2411.05
846,234,7,2466.33
846,362,5,2453.21
846,838,1,1545.55
846,501,6,2399.01
846,485,6,1039.16
846,483,1,1211.53
846,364,4,2555.83
846,361,1,2171.6
846,242,6,2426.33
846,589,3,1334.45
807,894,1,860.28
807,40,2,911.29
807,923,2,729.82
807,950,7,997.18
807,961,3,1292.25
807,318,7,875.65
807,286,7,1885.42
807,97,2,1356.04
807,954,7,1167.17
807,27,6,1137.2
13,36,4,1222.75
13,570,5,1148.67
13,617,1,880.59
13,620,4,640.28
13,671,7,1410.22
13,283,3,666.92
13,29,3,1164.82
13,945,6,1076.33
13,621,3,1023.08
13,934,5,1767.33
447,319,4,1951.38
447,319,2,1779.11
447,88,6,1546.75
447,289,2,2200.67
447,102,3,1166.56
447,393,4,1120.76
447,877,1,1437.41
447,445,5,1147.89
447,765,6,950.13
447,385,6,1276.56
572,179,5,1627
572,7,6,3477.7
572,140,1,2119.91
572,51,4,2225.08
572,636,3,1296.91
572,916,1,1652.47
572,646,4,610.07
572,358,7,719.76
572,639,5,1101.4
572,242,3,1874.08
306,682,6,2118.79
306,677,7,2203.53
306,779,1,822.28
306,512,3,1250.07
306,214,6,2496.19
306,690,3,1764.13
306,525,7,877.6
306,115,4,1591.6
306,222,4,1649.15
306,795,2,761.76
955,166,7,1029.42
955,745,3,1405.14
955,325,4,1066.83
955,748,6,1295.78
955,266,2,1147.09
955,634,4,1348.83
955,128,4,1194
955,543,5,2877.85
955,168,7,1108.91
955,324,7,704.64
594,484,2,223.72
594,428,4,1706.41
594,534,7,964.21
594,365,7,2446.18
594,724,2,675.21
594,720,7,299.71
594,680,6,1529.08
594,539,2,1006.68
594,499,4,521.78
594,696,5,1916
33,941,1,990.02
33,755,6,2299.73
33,804,7,978.81
33,35,1,472.33
33,639,5,2031.63
33,30,7,376.45
33,895,2,1225.9
33,888,7,928.61
33,37,7,610.57
33,901,4,2269.98
12,269,2,1709.33
12,268,2,1759.79
12,27,1,976.6
12,830,5,1177.94
12,29,1,961
12,4,2,1877.46
12,319,7,1492.21
12,596,1,1831.27
12,616,7,807.03
12,58,6,2217.64
31,29,1,643.48
31,623,4,883.98
31,625,7,589.34
31,615,1,1156.9
31,3,7,1101.33
31,823,1,873.44
31,618,4,1052.29
31,940,3,1776.65
31,616,6,1270.62
31,12,7,996
818,957,3,1196.67
818,425,3,2165.91
818,364,7,1855.11
818,804,2,406.14
818,933,1,1211.25
818,268,5,660.73
818,940,1,1372.5
818,900,1,2084.71
818,941,6,893.51
818,898,5,2076.29
828,58,7,1351
828,568,3,1060.74
828,276,5,608.73
828,435,7,2071.22
828,202,7,1813.5
828,370,4,1758.38
828,148,2,1324
828,266,7,859.83
828,325,6,223.62
828,923,5,882.73
